lon,lat,q,dist_pb_km,dist_gem_km,dist_min_km
-110.8333,44.4833,4183.0,1632.862590341998,42.42329891134243,42.42329891134243
-110.7167,44.9667,4183.0,1679.7417062990025,42.26798084839703,42.26798084839703
-110.4333,44.6333,4183.0,1679.2161587662797,16.834628682538085,16.834628682538085
-110.8167,44.5667,4183.0,1642.3849441113016,44.27765064325528,44.27765064325528
-110.7833,44.55,4183.0,1644.1316648192894,43.74909944281556,43.74909944281556
-110.8333,44.5667,4183.0,1640.713517504186,42.99321329789698,42.99321329789698
-110.8167,44.5167,4183.0,1637.8338892453326,44.25292191807827,44.25292191807827
-127.785,47.7142,3800.0,128.3688471666277,151.4055134605866,128.3688471666277
-127.786,47.7103,8900.0,128.2698204458578,151.9011861996742,128.2698204458578
-127.7871,47.7099,2490.0,128.14884145701882,152.03776983800117,128.14884145701882
-127.7893,47.7101,4890.0,127.9032707308815,152.20585310275092,127.9032707308815
-127.7891,47.7101,2160.0,127.92552930840758,152.18865376338778,127.92552930840758
-127.7885,47.71,2270.0,127.99266756167256,152.1475733613525,127.99266756167256
-127.7876,47.7101,2990.0,128.0924686988337,152.05970061393538,128.0924686988337
-127.7858,47.7102,17900.0,128.2924365753923,151.8945298881847,128.2924365753923
-127.7847,47.7099,2260.0,128.41594324178297,151.83166709865066,128.41594324178297
-127.7871,47.7096,4180.0,128.14994686931126,152.06933346380333,128.14994686931126
-127.7873,47.7101,9210.0,128.12585658937846,152.03391886613082,128.12585658937846
-127.7864,47.7099,66300.0,128.22674611626698,151.97763689597951,128.22674611626698
-127.7862,47.7099,14400.0,128.2490045945749,151.96045902409983,128.2490045945749
-127.786,47.71,18900.0,128.2708992195324,151.93275682590894,128.2708992195324
-127.7866,47.7131,4570.0,128.1938963689791,151.65863264246798,128.1938963689791
-127.787,47.7092,12200.0,128.16257963581944,152.10284576843154,128.16257963581944
-127.7868,47.7093,425000.0,128.18445861410217,152.07514401328766,128.18445861410217
-127.7867,47.7093,3370.0,128.1955876575904,152.0665571601587,128.1955876575904
-127.7863,47.7097,11200.0,128.23860965261503,151.99009867432642,128.23860965261503
-127.7864,47.7098,72700.0,128.22711223051485,151.988161214997,128.22711223051485
-127.7862,47.71,14300.0,128.2486406761917,151.94993456737637,128.2486406761917
-127.7853,47.7085,2670.0,128.3544823569518,152.0307026416324,128.3544823569518
-127.7864,47.71,190000.0,128.22638213471217,151.96711362890667,128.22638213471217
-127.7862,47.7101,6240.0,128.2482788901623,151.93941116278359,128.2482788901623
-127.7864,47.7098,41900.0,128.22711223051485,151.988161214997,128.22711223051485
-127.785,47.7114,9400.0,128.37732608477776,151.69955610714453,128.37732608477776
-127.786,47.7101,32600.0,128.27053749628305,151.92223223144208,128.27053749628305
-127.786,47.71,154000.0,128.2708992195324,151.93275682590894,128.2708992195324
-127.7863,47.71,26000.0,128.23751140522225,151.9585239331593,128.23751140522225
-127.7863,47.71,180000.0,128.23751140522225,151.9585239331593,128.23751140522225
-127.7863,47.71,25400.0,128.23751140522225,151.9585239331593,128.23751140522225
-127.7861,47.7102,3260.0,128.25904857055377,151.9202985849284,128.25904857055377
-127.7834,47.7095,2400.0,128.56209690437166,151.76228267926845,128.56209690437166
-127.7844,47.7097,2490.0,128.45006407250455,151.82699113919543,128.45006407250455
-127.7853,47.7095,5330.0,128.35064361405836,151.92530470913294,128.35064361405836
-127.7859,47.7097,13100.0,128.2831263581744,151.9557503302011,128.2831263581744
-127.7862,47.7098,4980.0,128.24937064528135,151.97098453272207,128.24937064528135
-127.7848,47.7122,4670.0,128.3969929132034,151.59826327346283,128.3969929132034
-127.7853,47.7105,5670.0,128.34701792490876,151.82001185443283,128.34701792490876
-127.7855,47.7104,13500.0,128.32511210709384,151.84771428484967,128.32511210709384
-127.7864,47.7099,70800.0,128.22674611626698,151.97763689597951,128.22674611626698
-127.7866,47.7093,4220.0,128.2067167015813,152.05797063707797,128.2067167015813
-127.7864,47.7098,19800.0,128.22711223051485,151.988161214997,128.22711223051485
-127.7864,47.71,489000.0,128.22638213471217,151.96711362890667,128.22638213471217
-127.7863,47.7101,21300.0,128.23714958779468,151.94800112343697,128.23714958779468
-127.7864,47.7099,22100.0,128.22674611626698,151.97763689597951,128.22674611626698
-127.7863,47.7099,7980.0,128.23787535518852,151.9690477950353,128.23787535518852
-127.7861,47.7099,12200.0,128.26013383443345,151.95187058322344,128.26013383443345
-127.7864,47.71,7160.0,128.22638213471217,151.96711362890667,128.22638213471217
-127.7864,47.7099,207000.0,128.22674611626698,151.97763689597951,128.22674611626698
-127.7864,47.7098,18300.0,128.22711223051485,151.988161214997,128.22711223051485
-127.7863,47.7097,6210.0,128.23860965261503,151.99009867432642,128.23860965261503
-127.7864,47.71,9600.0,128.22638213471217,151.96711362890667,128.22638213471217
