lon,lat,q
-127.7088,47.8635,308.0
-127.7122,47.8642,382.0
-127.715,47.8652,562.0
-127.7183,47.8655,1043.0
-127.722,47.8668,1020.0
-127.7252,47.868,319.0
-127.8508,47.7883,228.0
-127.7855,47.7152,1301.0
-127.7795,47.7213,340.0
-127.779,47.7237,370.0
-127.7793,47.724,274.0
-127.7792,47.7253,262.0
-127.7778,47.7268,267.0
-127.7772,47.7285,290.0
-127.7748,47.732,257.0
-127.7743,47.733,252.0
-127.7742,47.7348,261.0
-127.7742,47.736,278.0
-127.7717,47.7378,270.0
-127.785,47.715,3144.0
-127.7847,47.7163,2022.0
-127.7837,47.7167,994.0
-127.7827,47.7182,604.0
-127.7805,47.7185,434.0
-127.7818,47.7198,403.0
-127.7837,47.719,383.0
-127.5903,47.913,215.0
-127.5923,47.9113,224.0
-127.8238,47.7223,196.0
-127.7778,47.7108,1194.0
-127.7766,47.7098,452.0
-127.776,47.7095,422.0
-127.7755,47.7092,301.0
-127.7717,47.7083,218.0
-127.7657,47.707,205.0
-127.7608,47.706,191.0
-127.7525,47.7035,171.0
-127.7957,47.7152,211.0
-127.7922,47.7132,256.0
-127.7878,47.7127,291.0
-127.7858,47.7145,939.0
-108.011,37.705,228.0
-108.033,37.705,238.0
12.57167,40.09667,288.0
12.57167,40.09667,288.0
12.1,40.08333,185.0
12.1,40.08333,185.0
12.68,40.38333,216.0
12.68,40.38333,216.0
12.63833,40.38833,176.0
12.63833,40.38833,176.0
12.375,40.35833,237.0
12.375,40.35833,237.0
13.245,40.00667,176.0
13.245,40.00667,176.0
13.00333,40.0,226.0
13.00333,40.0,226.0
12.16667,40.46667,203.0
12.16667,40.46667,203.0
12.18333,40.08333,195.0
12.18333,40.08333,195.0
14.93,39.72333,179.0
14.93,39.72333,179.0
14.00833,39.51167,180.0
14.00833,39.51167,180.0
14.735,39.66333,243.0
14.735,39.66333,243.0
11.57833,41.47167,180.0
11.57833,41.47167,180.0
11.18667,41.435,190.0
11.18667,41.435,190.0
12.98167,40.25,181.0
12.98167,40.25,181.0
13.65667,39.94667,921.0
13.65667,39.94667,921.0
12.47,39.63667,245.0
12.47,39.63667,245.0
13.145,39.69833,228.0
13.145,39.69833,228.0
14.07,39.79167,489.0
14.07,39.79167,489.0
14.93,39.72333,179.0
14.00833,39.51167,180.0
14.735,39.66333,243.0
11.1867,41.435,186.0
12.9817,40.25,173.0
13.6567,39.9467,822.0
12.47,39.6367,221.0
13.145,39.6983,217.0
14.07,39.7917,436.0
14.72833333,72.00833333,298.0
14.73333333,72.00666667,1045.0
14.73666667,72.005,815.0
14.71166667,72.00666667,197.0
-60.0483,23.7567,229.0
-60.0483,23.7567,340.0
-60.0467,23.7567,760.0
-60.0467,23.7567,191.0
-60.0483,23.7567,229.0
-60.0483,23.7567,340.0
-60.0467,23.7567,760.0
-60.0467,23.7567,191.0
12.16667,40.46667,203.0
12.18333,40.08333,195.0
12.1667,40.4667,173.0
41.5167,15.9667,175.0
41.21,16.22,180.0
-105.473,25.154,382.0
-97.456,19.664,412.0
-97.468,19.693,842.0
-97.452,19.658,915.0
-97.458,19.698,303.0
-97.459,19.693,1127.0
-97.459,19.696,594.0
-97.459,19.691,340.0
-97.463,19.694,832.0
-97.455,19.692,499.0
-103.51889,20.65639,266.3
-104.695,21.11667,256.3
-104.71667,21.1,259.0
-97.44878,19.64046,232.4
-97.46761,19.69002,484.6
-97.45516,19.68642,188.5
-97.45619,19.67156,338.8
-97.45859,19.67629,295.4
-97.45383,19.67615,272.4
-97.44904,19.68564,459.5
-97.4377,19.64594,399.4
-97.45157,19.69623,354.1
-97.42717,19.63703,210.7
-97.44618,19.67845,496.6
-97.44182,19.68603,501.5
-97.45165,19.70603,305.8
-97.47294,19.69864,485.8
-97.43386,19.66764,385.5
-97.42156,19.64476,245.1
-97.44875,19.68839,341.4
-97.45558,19.68937,293.2
-97.45598,19.7002,369.8
-97.44844,19.69112,339.9
-97.44533,19.68354,462.4
-97.46339,19.69418,515.5
-97.44914,19.68528,442.7
-97.44185,19.64813,186.2
-97.4399,19.64801,364.8
-97.44226,19.65002,400.5
-97.46233,19.69116,493.3
-98.14294,19.9212,426.8
-98.13815,19.92339,263.2
-21.92,64.56,180.0
-23.29,64.92,210.0
-23.67,64.89,172.0
-21.94,65.35,260.0
-18.86,65.31,182.0
-22.73,65.07,199.0
-22.22,65.31,205.0
-21.92,64.56,180.0
-22.93,65.37,229.0
-23.29,64.92,210.0
-23.28,64.92,188.0
-23.67,64.89,172.0
-21.94,65.35,260.0
-18.86,65.31,182.0
-22.73,65.07,199.0
-22.67,64.99,181.0
-22.22,65.31,205.0
-78.39,-43.177,200.6
-47.0667,11.9667,172.0
5.999444444,48.645,177.5
5.999444444,48.645,177.5
5.999444444,48.645,177.5
5.999444444,48.645,177.5
5.999444444,48.645,177.5
5.999444444,48.645,177.5
5.999444444,48.645,177.5
7.85,48.91388889,180.0
5.999444444,48.645,177.5
41.5167,15.9667,175.0
41.21,16.22,180.0
41.5167,15.9667,175.0
41.21,16.22,180.0
34.96666667,24.81666667,175.0
-107.5015,-15.4623,201.0
-111.4,-14.56,270.0
-111.3307,-14.5608,224.0
-111.32,-14.56,224.0
-111.2945,-14.5695,195.0
-111.29,-14.57,282.0
-111.28,-14.57,330.0
-111.27,-14.58,327.0
-111.26,-14.57,262.0
-111.4,-14.55,273.0
-111.2533,-14.5612,331.0
-111.3943,-14.5452,268.0
-111.39,-14.55,252.0
-111.38,-14.55,247.0
-111.36,-14.55,285.0
-109.31,-14.94,257.0
-109.0317,-15.106,275.0
-109.0228,-15.1077,199.0
-106.16,-15.79,205.0
-106.15,-15.78,190.0
-110.9,-14.63,225.0
-110.89,-14.63,203.0
-110.88,-14.63,222.0
-110.87,-14.63,241.0
-110.86,-14.64,245.0
-110.86,-14.63,287.0
-110.8538,-14.6175,255.0
-108.5,-15.22,205.0
-108.5,-15.21,172.0
41.5167,15.9667,175.0
41.4083,16.43,205.0
41.4083,16.43,205.0
41.21,16.22,180.0
-22.73333333,61.73472222,197.21
-21.85,61.28472222,252.9
-26.55027778,63.06777778,325.33
-27.33333333,63.36666667,280.53
-10.85,68.51805556,216.89
12.1667,40.4667,173.0
7.4,74.03333,187.0
174.4333,-19.3667,176.0
-48.3017,-17.8217,180.0
-49.7033,-17.95,240.0
-70.5867,-16.705,221.0
-48.625,-17.735,200.0
-71.5,-16.235,191.0
-48.58,-17.69,250.0
-48.7467,-17.775,350.0
-69.8217,-17.5283,169.0
-70.235,-17.12,228.0
-71.0,-16.2933,235.0
-69.72,-29.23,194.0
-69.83,-29.42,194.0
-69.75,-29.58,178.0
-67.73,-25.12,205.0
-69.72,-29.27,178.0
-66.97,-25.92,190.0
-66.48,-24.0167,225.0
-66.67,-24.17,237.0
-66.3483,-24.23,213.0
-68.0817,-24.5,215.0
-69.7983,-29.67,170.0
-70.4817,-36.6483,190.0
-38.45,-6.7317,195.0
-36.3817,-8.15,370.0
-42.6167,-22.7,187.0
-72.3817,-40.6167,218.0
-70.6317,-35.2667,199.0
-70.0,-33.7983,241.0
-69.5317,-18.2,265.0
-70.5483,-35.9317,244.0
-70.5817,-34.2667,178.0
-71.5483,-36.95,291.0
-68.9167,-19.1317,171.0
-68.9317,-19.8817,287.0
-68.9667,-19.4167,301.0
-72.3483,-40.6483,200.0
-70.45,-35.1317,335.0
-68.2,-18.3317,344.0
-70.4667,-34.95,212.0
-76.23333333,-11.65,196.0
-68.5,-17.18333333,183.0
-34.85,3.283333333,190.645
119.3,26.0833,220.7
-87.284,8.621,181.0
-87.1,9.09,198.0
-87.1,9.083,288.0
-87.1,9.08,202.0
-87.1,9.08,611.0
-87.1,9.08,531.0
-87.1,9.08,997.0
-87.1,9.08,735.0
-87.17,8.82,315.0
-87.17,8.82,1162.0
-87.2,8.79,215.0
-87.1,9.08,391.0
-87.17,8.82,341.0
-87.191,8.818,176.0
9.0777,77.3405,176.0
14.7201,72.0078,336.0
14.7235,72.0063,2959.0
14.7252,72.0056,2624.0
14.7287,72.0042,2550.0
14.7304,72.0034,2050.0
14.7321,72.0027,1930.0
14.7141,72.0042,446.0
14.717,72.0042,1048.0
14.7199,72.0042,2077.0
14.7228,72.0042,402.0
14.7257,72.0042,2000.0
14.7288,72.0042,325.0
14.7316,72.0042,1097.0
14.7345,72.0042,1070.0
14.7374,72.0042,649.0
14.7287,72.0087,266.0
14.7287,72.0078,786.0
14.7287,72.006,1418.0
14.7287,72.0051,1453.0
14.7287,72.0043,2225.0
14.7287,72.0033,2354.0
14.7287,72.0024,2069.0
14.7287,72.0015,2158.0
14.7287,72.0006,305.0
14.7206,72.0067,460.0
14.7205,72.0057,2215.0
14.7204,72.0033,3212.0
14.7203,72.0021,3102.0
14.7202,72.0003,584.0
14.717,72.0016,354.0
14.7197,72.0019,1441.0
14.7224,72.0022,1125.0
14.7252,72.0025,1368.0
14.7279,72.0028,1346.0
14.7308,72.0028,2002.0
14.7337,72.0028,750.0
14.7366,72.0028,765.0
14.7348,72.0027,590.0
14.7348,72.0036,1102.0
14.7348,72.0045,953.0
14.7348,72.0054,832.0
14.7348,72.0072,701.0
14.7348,72.009,234.0
14.7317,72.0003,281.0
12.58333333,39.82666667,209.0
29.3266,80.0604,340.0
29.337,80.0642,338.0
29.4437,80.3177,299.0
29.309,80.409,484.0
29.0828,80.4194,462.0
29.2863,80.4456,438.0
29.2331,80.4657,407.0
29.2516,80.2788,327.0
29.0919,81.1018,474.0
29.3096,81.0538,519.0
27.4984,81.2616,326.0
140.6435,28.5718,27520.0
140.644,28.572,7482.0
140.6436,28.5711,23048.0
140.6436,28.5711,11610.0
140.6436,28.5711,22360.0
140.6435,28.571,2408.0
140.6432,28.5712,1505.0
140.6439,28.5711,1892.0
140.6447,28.5723,3440.0
140.6441,28.5711,275.0
140.6431,28.5718,456.0
140.6441,28.5715,3354.0
140.6432,28.5718,4214.0
140.6428,28.5712,10320.0
140.6426,28.5716,344.0
140.6425,28.5714,3087.0
140.6432,28.5714,16168.0
140.6426,28.5709,645.0
140.6447,28.5714,105436.0
140.6434,28.5715,86000.0
140.6432,28.5716,206.0
140.6449,28.5714,9718.0
140.6445,28.572,1978.0
140.6439,28.5715,72842.0
140.6441,28.5717,81700.0
140.6441,28.5717,120744.0
140.6441,28.5717,44204.0
140.6442,28.5723,2150.0
140.6443,28.5721,3440.0
140.6441,28.5707,1376.0
140.6451,28.5725,3440.0
140.6454,28.5726,2580.0
-128.85,45.1,181.3
71.5033,12.5167,283.0
34.98166667,44.285,372.0
34.9817,44.285,372.0
34.9817,44.2833,240.0
34.98,44.2833,2500.0
35.035,44.295,244.0
34.985,44.2783,310.0
-96.85,13.3167,418.0
-115.55,-16.9667,297.0
-38.3,4.66667,227.0
7.4,74.03333333,187.293
-34.85,3.283333333,190.645
165.657,55.7833,196.0
-176.883,52.5367,195.0
-171.73,53.8183,195.0
-173.31,53.1017,528.0
-176.8833,52.5367,195.0
-171.73,53.8183,195.0
165.6567,55.7833,196.0
-46.099,22.7802,188.0
-46.1075,22.7888,226.0
-46.579,22.0575,468.0
-46.597,22.0575,742.0
-46.593,22.058,781.0
-46.587,22.0575,299.0
-46.5837,22.0565,454.0
-46.5785,22.0558,274.0
-46.5742,22.058,791.0
-46.5695,22.0595,1019.0
-46.5667,22.0598,408.0
-46.5592,22.0625,279.0
-46.554,22.0687,389.0
-46.5502,22.0685,451.0
-46.6292,22.0502,209.0
-46.6125,22.06,242.0
-46.602,22.0642,304.0
-46.6017,22.0645,245.0
-46.596,22.0583,286.0
-46.5955,22.0603,635.0
-46.5917,22.0607,491.0
-46.5887,22.0615,302.0
-46.5852,22.0622,455.0
-46.5782,22.0632,178.0
-46.576,22.0597,371.0
-46.5758,22.0572,849.0
-46.5757,22.0572,1044.0
-46.5755,22.0578,890.0
-43.5312,22.9298,332.0
-43.5327,22.9672,183.0
-43.534,22.9737,305.0
-43.5342,22.9738,208.0
-46.1125,22.7808,329.0
-46.1088,22.7817,230.0
-46.11,22.7812,278.0
-17.1717,-16.0183,189.0
41.21,16.22,180.0
7.4,74.03333333,187.293
-119.799,-19.4057,196.0
-119.802,-19.3898,173.0
-116.841,-18.9278,753.0
-116.84,-18.929,765.0
-116.836,-18.9283,389.0
-116.836,-18.9027,176.0
-116.836,-18.9072,176.0
-116.835,-18.9107,219.0
-116.867,-18.9737,461.0
-116.867,-18.9745,216.0
-116.844,-18.9843,252.0
-114.952,-19.4835,250.0
-114.982,-19.494,194.0
-114.982,-19.4965,230.0
-114.982,-19.5043,194.0
-114.975,-19.4963,260.0
-114.974,-19.4965,265.0
-114.969,-19.496,340.0
-114.96,-19.5243,176.0
-114.959,-19.5157,186.0
-114.961,-19.5098,178.0
-114.953,-19.5018,272.0
-114.94,-19.5002,203.0
-139.883,8.783,169.0
-139.917,29.183,283.0
-177.983,9.7,217.0
-85.983,-29.233,193.0
141.117,20.533,187.0
79.5,6.017,271.0
-90.033,-7.7,319.0
-80.25,-22.617,191.0
-58.4,-56.25,244.0
-56.05,-55.7333,218.0
3.6617,-14.5967,467.0
-51.767,28.5,230.0
-127.65,47.9,304.0
130.0,22.1333,170.0
135.367,15.267,365.0
-97.467,0.833,178.0
-71.983,25.633,189.0
-30.583,-6.117,199.0
-32.4,-18.583,306.0
-47.867,30.667,253.0
-32.717,-1.467,300.0
174.517,-19.217,223.0
-85.233,6.583,173.0
-86.3,5.45,173.0
-86.883,5.383,491.0
-88.45,3.683,281.0
-89.267,3.033,1500.0
-97.283,6.35,173.0
-70.167,35.233,203.0
-41.9,-24.917,175.0
-58.233,25.983,170.0
173.667,-26.033,264.0
-42.053,-24.8033,185.0
-2.525,-32.5317,212.0
-10.0117,-32.11,188.0
-37.6231,35.4833,170.4
-37.6231,35.4833,170.4
100.3041667,12.54738889,170.571128
100.3041667,12.54738889,170.571128
-123.485,50.5717,290.0
-123.5033,50.5667,930.0
-123.505,50.5717,450.0
-123.5133,50.685,680.0
-123.5383,50.6733,262.0
-123.5233,50.675,322.0
-123.5333,50.66,307.0
-123.48,50.675,272.0
-123.4167,50.6267,284.0
-123.5583,50.6483,227.0
-123.5583,50.675,176.0
-123.48,50.5683,185.0
-123.4983,50.5733,1660.0
-123.515,50.5683,2530.0
-123.5383,50.57,309.0
-123.396,50.63,180.0
-123.318,50.085,182.0
-123.266,50.1083,329.0
-116.0017,49.6833,204.0
-130.7833,47.0333,396.0
8.7983,39.6167,188.0
-0.6383,43.42,6390.0
8.11,48.9717,183.0
53.64,16.264,851.15
53.64,16.264,851.15
53.64,16.264,851.15
53.64,16.264,851.15
53.64,16.264,851.15
53.64,16.264,851.15
53.64,16.264,851.15
53.653,16.286,169.3
53.653,16.286,169.3
53.653,16.286,169.3
53.653,16.286,169.3
53.653,16.286,169.3
53.653,16.286,169.3
53.653,16.286,169.3
-125.7033,32.42,326.0
-22.73333333,61.73472222,197.21
-21.85,61.28472222,252.9
-26.55027778,63.06777778,325.33
-27.33333333,63.36666667,280.53
-16.36666667,70.86666667,257.08
-15.7,70.73333333,244.1
-10.85,68.51805556,216.89
50.16666667,41.68333333,209.34
50.1,41.65,209.34
170.9667,-16.9333,175.0
111.3037204,6.21849732,230.4
111.285136,6.241487747,372.8
111.2965548,6.227474152,439.1
111.3112429,6.209499202,1556.4
103.10025,7.170792,198.7820147
-71.0229,-37.8609,200.64
-71.0229,-37.8609,200.64
-79.8333,38.0,338.0
-109.5167,32.8167,209.0
101.3994,8.9241,209.0
9.28056,47.415,187.0
32.0,70.0833,185.0
34.75,71.2833,349.0
35.5167,71.7167,502.0
37.5,72.6,289.0
35.0,71.4933,963.0
37.9,72.7833,188.0
-128.85,45.1,181.3
14.7037,72.0087,182.0
-109.13,34.12,170.0
-109.13,34.14,264.0
-127.7833,46.6167,171.0
-127.2453,46.4757,174.0
-127.134,46.4519,187.0
-127.1289,46.4513,170.0
-127.1184,46.4501,189.0
-127.0977,46.4417,174.0
34.96666667,24.81666667,175.0
34.98,24.82,179.0
34.98,24.82,179.0
34.96666667,24.81666667,175.0
139.4243333,17.515,180.0
130.1776667,16.6275,188.0
39.6067,-69.3433,184.0
39.6817,-69.375,190.0
-175.727,72.8391,203.0
-22.22666667,65.31333333,210.0
-21.92666667,64.56166667,205.0
-22.22666667,65.31333333,210.0
117.667,24.5167,209.0
-79.8333,38.0,297.0
-79.8333,38.0,338.0
-79.8333,38.0,317.0
147.1,-2.35,472.792
146.99,-5.3,472.792
2.0732,38.3226,171.5
2.1622,37.9527,171.3
5.2093,41.6163,185.9
170.9,-17.36666667,173.7522
-127.765,47.77,298.0
-127.765,47.77,382.0
-107.51333,20.26,230.0
-110.67828,28.17314,253.5
-110.61832,28.34803,493.4
-110.67899,28.14601,257.8
-103.51889,20.65639,266.3
-104.695,21.11667,256.3
-104.71667,21.1,259.0
-97.45561,19.66426,424.0
-97.44878,19.64046,232.4
-97.46761,19.69002,484.6
-97.45516,19.68642,188.5
-97.45619,19.67156,338.8
-97.45859,19.67629,295.4
-97.45383,19.67615,272.4
-97.44904,19.68564,459.5
-97.4377,19.64594,399.4
-97.45157,19.69623,354.1
-97.42717,19.63703,210.7
-97.44618,19.67845,496.6
-97.44182,19.68603,501.5
-97.45165,19.70603,305.8
-97.47294,19.69864,485.8
-97.43386,19.66764,385.5
-97.42156,19.64476,245.1
-97.44875,19.68839,341.4
-97.45558,19.68937,293.2
-97.45598,19.7002,369.8
-97.44844,19.69112,339.9
-97.44533,19.68354,462.4
-97.46339,19.69418,515.5
-97.44914,19.68528,442.7
-97.44185,19.64813,186.2
-97.4399,19.64801,364.8
-97.44226,19.65002,400.5
-97.46233,19.69116,493.3
-98.14294,19.9212,426.8
-98.13815,19.92339,263.2
-103.51935,20.66183,213.0
-103.52418,20.65634,174.1
-103.53115,20.66423,249.3
-103.52068,20.66012,307.5
-109.516,32.8167,209.0
-113.2117,32.0933,334.0
-46.1067,22.7967,327.0
-64.3333,14.1667,214.0
-64.0833,14.2,219.0
-63.7417,14.1883,242.0
-63.0383,14.24,203.0
-62.8983,14.2133,184.0
-62.7917,14.2233,196.0
-60.61,14.225,210.0
-60.3833,14.2417,232.0
-60.145,14.2833,334.0
41.5167,15.9667,175.0
-111.033,16.0667,544.0
-112.1,15.5167,544.0
-109.667,17.6667,190.0
171.233,-17.5167,188.0
-86.6333,2.685,175.0
137.8833333,16.88333333,205.5817
-86.3133,-0.421667,176.0
-105.933,-6.80833,240.0
-106.0833333,23.23333333,174.7
-106.0833333,23.23333333,174.7
146.55,53.05,210.0
147.55,53.1667,208.0
146.5533,53.045,210.0
147.55,53.17333333,212.0
-135.4,-26.78,745.0
109.785,7.228333333,191.0
110.17,7.213333333,170.0
110.645,7.206666667,188.0
110.0466667,10.55333333,268.0
148.8933333,-4.818333333,193.0
5.425,78.31,179.0
2.395,79.3583,200.0
22.8365,85.8973,885.0
22.6892,85.9372,1164.0
22.1653,86.1515,192.0
22.17,86.15,192.0
2.1472,65.1735,173.0
5.513,78.001,176.0
9.544,75.057,176.0
5.6267,64.3367,322.0
5.2633,64.3883,172.0
9.328,78.007,175.0
2.1467,65.1733,172.5
102.05972,0.62667,259.2
101.26556,1.38944,184.8
102.0629,1.3003,188.9
102.07861,1.14583,237.8
102.01111,0.7725,185.2
101.77667,1.31889,193.5
101.30083,1.155,186.8
102.10167,1.23889,171.4
102.05528,1.04417,196.9
100.94389,1.56194,226.1
101.00583,1.73667,172.6
0.1833,0.0,523.0
-22.0,61.7333,197.0
74.2656,86.5563,192.0
74.4131,86.4758,175.0
74.4315,86.4735,184.0
73.7443,86.3501,186.0
4.4448,84.7335,426.0
72.6391,86.2973,197.0
-76.23333333,-11.65,196.0
-76.23333333,-11.65,196.0
-68.5,-17.18333333,183.0
-101.05,15.6667,239.0
-101.3833,14.85,180.0
-107.4,17.4333,188.0
-112.7,17.4,197.0
-114.4,21.7,243.0
-112.9667,23.3667,176.0
-112.8167,23.85,184.0
-109.6333,14.5,264.0
89.7333,2.7,205.0
164.944244,57.65571476,170.0
166.4503624,55.93476032,223.0
168.689895,55.21661863,171.0
152.2376666,47.152,432.0
152.2376666,47.152,432.0
152.23,47.15616666,501.0
152.23,47.15616666,501.0
152.2215,47.15216667,741.0
152.2215,47.15216667,741.0
152.2216666,47.14166666,713.0
152.2216666,47.14166666,713.0
152.216666,47.1383333,404.0
152.216666,47.1383333,404.0
152.2235,47.1453333,626.0
152.2235,47.1453333,626.0
152.22,47.13966666,367.0
152.22,47.13966666,367.0
152.217,47.14533333,200.0
152.217,47.14533333,200.0
152.21,47.126,371.0
152.21,47.126,371.0
152.2041667,47.13133333,301.0
152.2041667,47.13133333,301.0
152.1988333,47.132,1046.0
152.1988333,47.132,1046.0
152.207,47.13333333,525.0
152.207,47.13333333,525.0
152.2,47.1416666,406.0
152.2,47.1416666,406.0
152.206,47.13466667,377.0
152.206,47.13466667,377.0
152.2015,47.1351666,529.0
152.2015,47.1351666,529.0
152.2298333,47.15,441.0
152.2298333,47.15,441.0
152.2385,47.1526666,371.0
152.2385,47.1526666,371.0
152.2448333,47.146333,558.0
152.2448333,47.146333,558.0
152.2491666,47.1508333,206.0
152.2491666,47.1508333,206.0
152.248333,47.1458333,720.0
152.248333,47.1458333,720.0
152.1973333,47.13666,1344.0
152.1973333,47.13666,1344.0
152.2141666,47.135333,176.0
152.2141666,47.135333,176.0
152.229333,47.14983333,245.0
152.229333,47.14983333,245.0
135.2,41.5167,268.0
157.083,51.4167,314.0
157.083,51.4167,282.0
157.083,51.4167,209.0
157.083,51.4167,199.0
157.083,51.4167,260.0
157.083,51.4167,230.0
157.083,51.4167,220.0
157.083,51.4167,192.0
157.083,51.4167,343.0
147.99,45.995,323.0
147.9767,46.025,346.0
140.0967,47.6217,173.0
154.717,49.8833,230.0
154.7167,49.8833,230.0
-111.34,-14.5579,171.1
-111.397,-14.558,262.4
-111.391,-14.5326,232.4
-111.384,-14.5061,280.5
-109.167,-14.9352,188.2
-109.164,-14.9279,201.4
-109.178,-14.9249,172.0
-111.391,-14.535,210.9
-111.386,-14.5183,252.9
-46.1103,22.8069,254.26
-46.1103,22.8183,353.95
-46.111,22.8205,812.56
-46.1437,22.8223,201.37
-46.1611,22.82,186.2
-46.0978,22.8404,194.17
-46.1014,22.8359,192.83
-46.1028,22.8358,237.66
-46.0949,22.8312,194.15
-46.1108,22.8206,386.94
-46.1103,22.8211,220.77
-46.1089,22.8209,299.02
-46.1089,22.8204,293.09
-46.1108,22.8204,1149.73
-46.1108,22.8204,1334.31
-46.1108,22.8206,1118.19
-46.1108,22.8207,887.98
-46.1109,22.8207,359.3
-46.1109,22.8208,228.85
-46.1108,22.8208,923.88
-46.1108,22.8208,887.28
-46.1106,22.821,678.32
-46.1105,22.8211,741.71
-46.1103,22.8212,196.94
-46.108,22.7944,348.12
-46.1106,22.7895,174.01
-46.1088,22.7905,727.94
-46.108,22.7909,538.62
-46.1075,22.7909,354.76
-46.1072,22.7913,495.5
-46.1074,22.7925,319.2
-46.1078,22.7931,445.88
-46.1067,22.7938,182.08
-106.95,-27.9167,189.0
-120.0667,29.2667,185.0
-117.4667,28.9833,174.0
-117.4333,28.8667,171.0
-129.2167,40.6667,173.0
-108.252,-5.43333,181.297
-105.68,-6.30833,169.992
-100.083,-5.86667,203.488
-91.2,-10.0,215.631
-92.6683,-9.70167,199.0
-92.6683,-9.70167,199.0
-92.6683,-9.70167,199.0
-47.0667,11.9667,172.0
-177.951,-29.8233,217.7
-177.935,-29.83,202.7
111.183,-33.0167,222.0
59.4833,-5.43333,193.0
74.1333,-26.3667,206.0
-117.4667,28.9833,174.0
-44.95,19.5667,292.0
-48.65,19.6833,247.0
-142.6167,10.9833,187.0
-114.0333,-14.6333,195.0
-85.55,-1.6833,249.0
-68.5,-17.18333333,183.0
-127.786,47.7142,1020.0
-127.785,47.7142,3800.0
-127.786,47.7103,8900.0
-127.7871,47.7099,2490.0
-127.7831,47.7096,1290.0
-127.7921,47.7098,800.0
-127.7906,47.71,1230.0
-127.7893,47.7101,4890.0
-127.7891,47.7101,2160.0
-127.7885,47.71,2270.0
-127.7876,47.7101,2990.0
-127.7858,47.7102,17900.0
-127.7847,47.7099,2260.0
-127.7871,47.7096,4180.0
-127.7873,47.7101,9210.0
-127.7864,47.7099,66300.0
-127.7862,47.7099,14400.0
-127.786,47.71,18900.0
-127.7869,47.7129,1370.0
-127.7866,47.7131,4570.0
-127.7865,47.7124,550.0
-127.7865,47.712,390.0
-127.787,47.7106,1770.0
-127.787,47.7092,12200.0
-127.7868,47.7093,425000.0
-127.7867,47.7093,3370.0
-127.7863,47.7097,11200.0
-127.7864,47.7098,72700.0
-127.7862,47.71,14300.0
-127.7853,47.7085,2670.0
-127.7854,47.7087,1210.0
-127.7855,47.7088,1080.0
-127.7864,47.71,190000.0
-127.7862,47.7101,6240.0
-127.785,47.7122,2000.0
-127.7864,47.7098,41900.0
-127.7852,47.712,650.0
-127.785,47.7117,1340.0
-127.785,47.7114,9400.0
-127.786,47.7101,32600.0
-127.786,47.71,154000.0
-127.7863,47.71,26000.0
-127.7863,47.71,180000.0
-127.7863,47.71,25400.0
-127.7861,47.7102,3260.0
-127.7834,47.7095,2400.0
-127.7844,47.7097,2490.0
-127.7853,47.7095,5330.0
-127.7859,47.7097,13100.0
-127.7862,47.7098,4980.0
-127.7848,47.7122,4670.0
-127.7847,47.7125,1940.0
-127.7853,47.7105,5670.0
-127.7855,47.7104,13500.0
-127.7864,47.7099,70800.0
-127.7866,47.7093,4220.0
-127.7864,47.7098,19800.0
-127.7864,47.71,489000.0
-127.7863,47.7101,21300.0
-127.7864,47.7099,22100.0
-127.7863,47.7099,7980.0
-127.7861,47.7099,12200.0
-127.7864,47.71,7160.0
-127.7864,47.7099,207000.0
-127.7864,47.7098,18300.0
-127.7863,47.7097,6210.0
-127.7864,47.71,9600.0
-127.7874,47.7079,780.0
-127.7875,47.7086,1550.0
-127.7869,47.709,3460.0
-127.7867,47.7091,2560.0
-127.7866,47.7096,29400.0
-127.7872,47.7117,540.0
-127.7865,47.71,7760.0
-127.7864,47.7099,383000.0
-127.7863,47.7099,11500.0
-127.7864,47.71,410000.0
-127.7912,47.7084,1660.0
-127.7899,47.7089,2220.0
-127.7891,47.7092,1360.0
-127.788,47.7095,2600.0
-127.7879,47.7096,6720.0
-127.7869,47.7099,8110.0
-127.7866,47.7099,5790.0
-127.79,47.7123,580.0
-127.7891,47.7122,750.0
-127.7881,47.7117,2290.0
-127.7881,47.7112,590.0
-127.7878,47.7108,1300.0
-127.7871,47.7107,1800.0
-127.7901,47.708,1190.0
-127.7894,47.7085,910.0
-127.7883,47.709,1830.0
-127.7876,47.7092,1330.0
-127.787,47.7093,18000.0
-127.7867,47.7095,18700.0
-127.7865,47.7098,57600.0
140.007,29.9333,205.0
139.962,30.2983,332.0
140.213,29.5517,272.0
139.912,31.2833,241.0
139.765,26.8667,404.0
139.73,26.9983,217.0
139.893,30.7983,401.0
139.7667,26.8667,439.0
139.9,30.7983,700.0
140.0367,29.9967,179.0
140.227,29.55,290.0
140.535,29.45,195.0
140.288,24.4683,237.0
140.093,30.0017,169.0
140.085,29.9967,471.0
139.885,30.8,315.0
139.873,30.8,264.0
139.753,32.2667,181.0
139.663,32.265,176.0
139.9267,30.7967,487.0
141.33,26.7017,421.0
140.8917,26.6933,904.0
139.937,31.1467,281.0
139.855,30.915,397.0
139.9,30.7983,270.0
135.883,38.8,191.0
145.8167,48.95,174.0
135.883,38.8,191.0
151.0333,54.9833,173.0
146.0333,49.9833,188.0
128.9533,24.6333,176.0
-105.055,20.39333,180.0
-105.055,20.39333,180.0
-100.51,21.23333,191.0
-100.51,21.23333,191.0
-36.95,-64.0667,175.0
