lon,lat,q
-117.65,40.6067,366.9
-117.65,40.595,285.0
-112.86,38.4667,837.0
-112.87,38.4617,795.0
-117.65,40.6,879.0
-112.87,38.45,180.0
-121.3,41.75,172.0
-105.8,36.2167,208.0
-117.84,39.9883,1084.4
-117.85,39.99,1729.6
-117.85,39.985,4144.6
-117.85,39.985,630.0
-117.85,39.99,2569.0
-119.2,40.22,203.8
-118.97,40.7383,203.8
-121.81,48.765,628.0
-121.81,48.765,2990.0
-118.97,39.74,796.3
-106.72,32.2833,184.8
-106.72,32.2833,455.0
-106.73,32.2833,264.6
-106.73,32.2833,550.2
-117.81,39.9317,183.5
-117.86,39.9767,413.6
-118.16,39.4933,184.3
-117.71,39.9983,612.6
-117.71,39.9917,337.4
-117.87,39.8017,3263.4
-119.08,37.6317,174.0
-117.49,40.7667,632.8
-119.75,39.405,5904.8
-112.37,46.7567,337.4
-119.01,39.79,280.9
-106.67,35.885,250.0
-115.18,41.575,688.0
-116.88,41.7183,170.7
-115.03,40.4083,331.2
-115.01,40.3883,219.1
-115.0,40.3967,270.1
-118.4,40.8967,183.3
-118.89,41.7433,220.1
-118.68,41.9217,260.4
-118.9,41.7583,171.6
-118.64,41.95,234.7
-118.77,41.94,266.0
-118.91,41.7817,1285.0
-118.91,41.7817,4075.0
-118.89,41.785,198.2
-118.91,41.7633,302.9
-118.74,41.9767,183.4
-118.56,41.555,220.0
-118.56,41.555,940.0
-118.73,41.9367,590.4
-118.7,41.8633,179.2
-118.76,41.8533,252.0
-118.76,41.8533,333.9
-105.01,30.975,177.1
-105.04,31.035,233.6
-113.69,37.9317,193.2
-118.57,38.2833,247.0
-117.49,40.7667,5091.8
-119.38,40.6533,289.0
-118.58,39.5333,415.3
-118.55,39.5467,851.0
-118.65,39.4733,308.3
-118.6,39.635,295.6
-118.63,39.3783,555.5
-119.36,40.6683,305.0
-119.33,40.8833,268.0
-118.66,39.38,336.3
-111.31,40.0983,171.0
-105.62,31.3583,275.0
-119.34,40.8467,300.7
-119.31,40.8667,255.0
-119.34,40.7867,920.0
-105.62,31.3567,200.0
-118.24,43.0383,176.4
-112.54,38.6117,394.0
-119.11,39.9017,175.8
-119.09,39.915,206.4
-117.49,40.7667,11200.0
-117.49,40.9767,366.3
-111.95,42.1467,2134.0
-111.94,42.1317,2050.0
-111.95,42.1617,460.0
-111.93,42.1,255.0
-111.92,42.1367,3054.0
-111.95,42.1517,2176.0
-111.95,42.14,1004.0
-111.95,42.1333,201.0
-111.94,42.1283,1966.0
-111.93,42.1333,2594.0
-111.94,42.12,669.0
-111.94,42.1483,2761.0
-112.11,46.5983,242.5
-119.93,43.5783,328.7
-119.91,43.5083,219.1
-119.01,43.495,257.3
-120.09,43.5083,186.0
-120.13,43.5417,262.4
-120.1,43.5817,265.0
-120.01,43.6,272.6
-120.07,43.615,188.6
-119.97,43.5683,331.2
-119.98,43.5467,366.1
-120.18,43.57,234.4
-119.91,43.545,186.6
-119.96,43.5617,313.4
-116.59,40.545,251.0
-116.58,40.54,291.0
-116.58,40.555,293.0
-116.58,40.5583,569.0
-116.57,40.555,180.0
-119.97,43.5333,229.3
-119.96,43.535,188.6
-106.65,35.785,204.1
-111.96,40.8133,170.0
-112.1,46.595,562.4
-119.13,40.7667,242.2
-119.15,40.7667,406.0
-119.15,40.7667,1302.0
-119.15,40.7667,924.0
-117.83,39.9967,280.0
-111.73,45.3733,789.3
-111.92,42.12,1461.3
-117.99,39.6767,838.5
-119.35,40.65,210.0
-119.03,39.9717,188.6
-119.35,39.99,180.9
-119.07,40.0033,191.1
-119.01,39.9833,173.3
-119.73,39.38,4252.5
-119.75,39.395,3950.0
-119.75,39.3883,2780.0
-119.75,39.3883,3584.0
-119.75,39.39,3088.0
-119.75,39.395,4585.0
-119.77,39.3883,3296.0
-119.75,39.3883,8052.5
-106.67,35.885,209.0
-119.75,39.3917,231.0
-119.75,39.3917,1688.4
-117.64,40.5917,342.0
-117.58,40.53,265.0
-117.6,40.5267,208.0
-117.62,40.6067,231.0
-117.93,39.9467,336.0
-111.97,41.07,200.0
-119.75,39.405,2262.3
-118.65,38.53,675.0
-118.53,38.4833,749.3
-111.99,46.4483,892.5
-120.35,42.2183,1426.0
-120.35,42.215,2862.0
-113.4,42.1133,280.0
-106.67,35.9333,423.0
-106.67,35.9333,293.0
-106.63,35.9667,197.0
-106.72,35.8833,201.0
-117.54,39.8917,243.0
-117.52,39.8183,293.0
-106.04,36.3,432.7
-118.27,40.5883,693.3
-118.3,40.5967,208.6
-118.28,40.6033,179.2
-117.49,40.7467,203.8
-106.13,32.0017,358.9
-106.08,31.9833,538.7
-106.1,32.0,601.7
-106.1,31.9967,392.0
-106.19,32.02,1153.7
-106.12,32.035,507.5
-106.12,32.0617,176.4
-106.13,32.0017,357.6
-106.17,32.125,182.4
-106.16,32.1033,230.6
-106.12,32.0,513.0
-106.12,32.0017,222.5
-106.11,31.9983,627.6
-106.11,31.9817,386.4
-106.11,32.0017,405.2
-106.09,32.0017,391.6
-106.09,31.995,1097.6
-117.23,43.98,295.4
-117.23,43.98,705.6
-120.36,42.2217,895.0
-117.47,40.185,595.1
-117.47,40.17,415.0
-117.51,40.155,202.0
-117.49,40.1717,524.2
-117.9,40.31,175.0
-117.9,40.3733,218.0
-117.9,40.36,220.0
-117.91,40.4017,285.0
-117.34,39.3433,193.6
-106.72,32.2667,491.4
-116.83,39.3617,304.3
-117.27,39.4817,190.2
-106.72,32.2667,411.6
-117.14,39.905,390.8
-117.14,39.905,439.2
-117.52,39.815,290.5
-106.63,35.875,501.2
-106.66,35.9,182.0
-106.67,35.8833,182.0
-120.36,42.2233,992.0
-111.98,46.46,227.9
-117.1,39.915,338.9
-117.15,39.8867,366.9
-117.14,39.8883,481.6
-117.15,39.89,573.5
-117.15,39.8933,823.0
-117.16,39.885,364.4
-117.16,39.8883,407.7
-117.15,39.8733,265.0
-117.16,39.8783,402.6
-117.14,39.905,282.8
-117.15,39.8967,267.5
-117.15,39.895,356.7
-117.14,39.8933,580.9
-117.14,39.91,272.6
-117.14,39.9067,351.6
-117.13,39.9033,400.0
-117.13,39.9017,423.0
-117.15,39.895,550.4
-117.11,39.9133,400.0
-117.1,39.915,211.5
-117.11,39.9183,211.5
-117.16,39.8767,259.9
-117.16,39.8717,180.9
-117.15,39.8817,234.4
-104.64,30.275,172.9
-119.65,39.51,295.6
-119.72,39.3867,425.5
-115.54,39.765,169.2
-115.54,39.76,234.9
-121.5,40.355,231.0
-117.2,40.8433,621.7
-113.44,38.0583,224.0
-118.88,41.8,592.2
-118.72,41.51,180.9
-118.45,41.99,265.0
-119.76,39.3883,8295.0
-106.12,32.0417,957.9
-106.16,32.0767,360.0
-106.13,32.0383,1054.0
-118.36,42.6767,268.0
-118.35,42.6733,293.0
-164.93,65.095,221.0
-117.94,39.9483,208.8
-121.35,41.7,243.0
-121.78,42.22,377.0
-121.77,42.2383,1488.2
-120.34,42.1783,190.0
-120.36,42.2217,2883.0
-120.09,43.5317,277.7
-112.38,46.7533,619.0
-112.36,46.74,444.0
-112.35,46.73,314.0
-112.37,46.7367,724.0
-112.35,46.72,279.0
-112.37,46.7567,552.0
-112.37,46.7567,908.0
-117.86,39.9667,193.4
-113.38,42.0967,290.5
-113.37,42.095,614.0
-113.36,42.095,180.0
-113.36,42.095,840.0
-113.35,42.095,247.5
-113.35,42.0917,270.0
-113.35,42.085,400.0
-120.65,40.4067,700.0
-119.16,39.895,172.9
-119.19,39.8967,276.6
-119.22,39.88,380.4
-119.22,39.9117,380.4
-119.23,39.985,172.9
-119.23,39.8517,276.6
-119.24,39.8833,380.4
-119.23,39.9017,380.4
-119.21,39.9217,276.6
-119.22,39.9083,380.4
-119.26,39.9583,242.1
-119.25,39.9683,242.1
-119.25,39.92,207.5
-119.29,39.89,276.6
-119.26,39.8917,380.4
-119.26,39.84,242.1
-119.25,39.8617,311.2
-119.2,39.9183,345.8
-119.21,39.8833,380.4
-119.21,39.8917,380.4
-119.18,39.915,242.1
-119.18,39.875,172.9
-119.26,39.8217,179.1
-119.28,39.875,242.1
-113.57,37.66,585.6
-113.57,37.66,3006.0
-113.57,37.655,219.6
-113.57,37.655,2351.0
-113.55,37.6633,1402.0
-113.55,37.6633,1650.0
-113.56,37.6383,8000.0
-113.56,37.6517,8570.0
-113.55,37.6567,1600.0
-113.56,37.6567,1600.0
-113.56,37.66,1000.0
-113.57,37.6483,400.0
-113.56,37.6517,1600.0
-113.57,37.6617,1600.0
-113.57,37.6617,200.0
-113.56,37.6517,3065.0
-113.56,37.6483,685.8
-113.55,37.665,1522.8
-112.83,38.4917,210.0
-106.72,32.2667,582.4
-106.72,32.2667,541.8
-106.73,32.285,448.0
-106.72,32.285,624.4
-106.72,32.285,606.2
-107.38,31.7667,170.0
-119.71,43.3167,175.7
-119.57,43.195,347.3
-118.75,39.46,176.0
-119.75,39.3883,2659.7
-119.75,39.3883,748.0
-119.76,39.3883,2722.3
-117.51,44.0683,230.0
-118.0,40.0,251.0
-119.22,39.905,380.4
-117.88,40.0767,184.0
-114.98,41.1433,229.5
-107.99,32.55,285.8
-108.0,32.5717,214.7
-107.96,32.54,184.5
-107.92,32.58,175.2
-117.23,43.98,194.6
-117.23,43.98,537.6
-117.23,43.98,190.4
-117.23,43.98,263.2
-111.35,44.125,356.0
-111.45,44.4267,226.0
-111.44,44.435,356.0
-117.95,40.8533,511.8
-117.95,40.84,418.0
-118.36,40.2667,764.4
-118.55,39.3583,945.6
-118.37,42.6733,276.0
-112.57,38.5467,3640.0
-117.57,40.55,192.0
-121.77,42.2317,746.2
-121.77,42.2317,1150.0
-121.78,42.24,975.0
-112.91,38.5183,550.2
-112.88,38.465,196.0
-116.42,39.475,174.2
-120.36,42.21,171.0
-111.73,45.3717,794.2
-118.01,39.8633,604.2
-118.77,38.3617,229.3
-164.93,65.0967,881.0
-164.93,65.0967,881.0
-164.93,65.095,661.0
-164.93,65.095,445.0
-164.93,65.0933,249.0
-105.82,36.2217,230.0
-119.59,39.7367,212.9
-119.58,39.735,264.8
-117.36,40.8583,1140.0
-117.15,40.9167,176.0
-117.36,40.8633,1020.0
-118.55,39.52,3330.0
-118.56,39.535,2510.0
-117.57,40.535,234.8
-117.58,40.5317,259.0
-117.64,40.585,243.0
-117.59,40.5383,204.0
-117.64,40.6183,327.6
-117.64,40.61,378.0
-117.57,40.5483,174.7
-117.57,40.55,195.0
-117.67,40.56,188.4
-117.67,40.5617,214.0
-106.94,34.07,313.0
-106.94,34.07,462.5
-117.53,35.37,180.0
-117.53,35.38,177.7
-117.55,35.38,891.0
-117.55,35.38,1028.1
-117.53,35.39,324.5
-117.53,35.39,338.0
-117.5,35.4,188.9
-117.5,35.4,226.0
-111.78,43.7867,188.0
-118.81,41.3583,2038.4
-116.87,43.8633,171.0
-116.87,43.8083,199.0
-112.25,41.58,4184.0
-112.26,41.595,210.0
-111.65,46.535,312.0
-111.64,46.5233,227.0
-112.24,41.5783,1300.0
-112.24,41.63,321.6
-112.25,41.5867,326.0
-112.21,45.0783,608.0
-112.26,41.5833,2220.0
-112.24,41.5883,445.0
-112.24,41.5867,502.0
-112.23,41.5883,278.0
-121.96,45.03,341.0
-122.31,45.5,218.0
-122.01,45.0217,398.0
-121.96,45.0717,341.0
-117.16,43.895,289.0
-121.95,45.6483,209.0
-118.0,40.04,301.0
-114.98,41.115,223.8
-118.55,39.5367,516.9
-118.36,40.255,1433.7
-118.36,40.265,1881.0
-112.84,38.4917,186.2
-112.89,38.51,405.8
-112.86,38.4617,980.0
-113.24,43.6017,264.0
-113.24,43.6,264.0
-119.81,39.4833,2998.8
-119.79,39.4833,358.2
-119.81,39.4833,1166.4
-119.81,39.4833,1380.6
-119.81,39.4833,1488.6
-119.81,39.4833,1657.8
-119.83,39.4833,830.0
-119.81,39.4833,754.0
-119.81,39.4833,3123.0
-119.81,39.4833,676.0
-119.81,39.4833,1090.8
-119.81,39.5833,334.0
-119.79,39.4833,698.4
-119.79,39.4833,880.2
-116.21,43.67,239.0
-116.18,43.6167,452.0
-120.31,42.0383,175.0
-120.31,42.035,572.0
-119.75,39.39,4727.5
-113.39,42.0967,293.0
-113.39,42.1,198.3
-115.3,40.5633,179.9
-115.3,40.5633,313.8
-115.32,40.5467,251.0
-115.28,40.5533,173.6
-115.3,40.5333,338.9
-115.29,40.5633,288.0
-115.31,40.5533,378.9
-115.33,40.5433,303.5
-115.28,40.5633,192.0
-115.31,40.56,267.8
-115.3,40.5483,238.5
-115.31,40.555,265.7
-115.32,40.5533,272.0
-106.95,34.045,250.4
-106.95,34.0433,222.9
-106.96,34.0383,224.7
-117.86,39.9783,301.0
-106.94,34.0717,484.8
-112.1,40.7833,170.0
-106.97,32.6167,674.0
-106.97,32.6167,640.0
-104.6,30.0583,314.6
-119.75,39.365,321.6
-119.78,39.3383,221.3
-119.71,39.425,415.0
-119.76,39.4233,491.0
-119.75,39.4017,2188.9
-119.77,39.3733,536.0
-119.74,39.4233,397.7
-119.73,39.4383,255.9
-119.74,39.3967,1628.7
-117.32,40.9267,172.0
-107.0,32.6333,375.2
-119.4,40.3817,546.0
-119.4,40.455,200.2
-119.41,40.415,2380.0
-119.43,40.355,176.2
-119.47,40.37,269.4
-119.46,40.3217,305.8
-119.41,40.3417,240.2
-119.75,39.3967,5563.8
-121.29,43.7183,221.4
-111.73,45.37,3182.2
-111.73,45.37,562.5
-111.73,45.37,700.0
-116.59,40.5567,572.6
-116.58,40.5633,1960.0
-117.32,40.9367,264.3
-118.85,39.555,248.4
-118.83,39.55,363.3
-118.84,39.555,481.8
-118.85,39.555,968.2
-118.85,39.555,364.0
-118.84,39.555,329.5
-118.87,39.5683,1029.0
-118.86,39.5433,260.6
-118.84,39.5467,322.2
-118.84,39.5633,413.2
-118.86,39.57,1354.0
-118.87,39.57,264.6
-118.89,39.5483,200.6
-118.85,39.5267,169.2
-118.86,39.585,366.0
-113.2,39.7,201.0
-113.22,39.7167,209.0
-113.25,39.7667,389.0
-115.93,44.0617,185.0
-106.95,34.0717,488.1
-119.73,39.38,2058.5
-119.1,39.9,341.4
-118.75,40.0867,228.2
-118.73,40.06,245.5
-118.72,39.9933,221.3
-119.41,40.4,478.4
-118.69,40.395,183.3
-118.6,40.1567,210.9
-118.88,40.1317,300.8
-119.17,39.6633,580.0
-119.17,39.665,277.9
-119.22,39.8183,235.1
-119.92,39.82,241.1
-118.66,40.23,203.8
-118.63,40.1483,219.1
-119.15,40.03,183.3
-118.72,40.0483,298.1
-118.7,40.0467,183.5
-118.73,40.0567,170.7
-118.73,40.0567,173.3
-118.73,40.0833,183.5
-118.61,40.1483,193.6
-118.65,40.1433,178.4
-118.62,40.16,180.9
-118.63,40.2083,211.5
-119.01,39.7967,247.6
-117.64,37.78,1001.4
-117.64,37.81,178.4
-117.56,37.83,303.2
-117.67,37.905,221.7
-118.02,39.8683,824.0
-117.84,39.9917,197.8
-117.69,39.845,192.5
-118.09,39.775,280.0
-118.01,39.8617,308.0
-106.65,31.8667,224.0
-106.62,31.8333,273.0
-106.62,31.8333,239.4
-106.67,31.8667,175.0
-118.81,38.3683,178.4
-106.63,31.85,229.6
-117.93,40.05,184.0
-121.77,42.2333,4854.6
-108.1,32.1883,179.1
-120.36,42.235,841.0
-119.73,39.38,6487.5
-118.97,39.7467,276.6
-118.95,39.7533,655.2
-118.89,39.7917,394.9
-118.97,39.7717,320.3
-118.95,39.7633,1307.2
-118.92,39.76,422.2
-118.93,39.76,309.4
-112.56,44.135,285.0
-112.56,44.13,285.0
-121.96,44.7583,259.0
-121.96,44.76,259.0
-120.62,40.3933,700.0
-120.68,40.4517,364.0
-120.63,40.4017,406.0
-120.66,40.4083,343.0
-120.64,40.3967,525.0
-120.6,40.3867,182.0
-120.61,40.38,700.0
-120.63,40.37,341.6
-120.64,40.4417,609.0
-120.67,40.4333,453.6
-120.67,40.4333,700.0
-120.04,41.6217,318.0
-105.03,31.02,182.0
-105.02,31.0267,254.8
-105.0,30.9983,291.2
-118.58,39.3433,199.8
-118.59,39.3267,1507.0
-118.58,39.3133,1543.0
-118.58,39.35,871.4
-118.72,40.2733,183.5
-119.79,41.3883,2094.4
-119.03,39.9883,203.8
-119.79,41.3783,6132.0
-117.58,40.5333,251.0
-118.74,40.0683,263.0
-118.75,40.2917,180.5
-118.8,40.295,234.4
-117.57,40.5317,310.0
-119.79,41.3883,1785.0
-119.09,39.945,176.4
-119.79,41.3833,6521.2
-119.16,39.8633,169.4
-119.78,41.3867,508.2
-117.58,40.5283,226.0
-118.73,40.3717,272.1
-117.67,40.565,188.0
-119.79,41.3883,1520.4
-117.58,40.525,192.0
-117.57,40.5367,293.0
-119.79,41.465,870.8
-118.6,40.4683,238.6
-119.8,41.37,6132.0
-118.84,40.2033,242.1
-118.89,40.2217,176.4
-118.94,40.2417,397.5
-118.71,40.3567,221.1
-119.79,41.3833,1940.4
-118.84,40.3133,465.9
-118.83,40.2267,200.6
-118.84,40.2,245.5
-119.79,41.385,193.2
-119.33,39.9167,190.2
-118.32,40.0017,273.0
-118.45,40.0283,334.9
-118.64,40.3883,196.7
-118.63,40.2733,209.4
-118.74,40.0717,230.0
-114.68,39.0833,219.0
-112.38,46.7533,207.2
-120.62,40.4167,239.4
-120.6,40.3717,2195.2
-117.92,39.9433,203.0
-117.91,39.945,775.0
-120.49,40.4083,449.1
-117.91,39.9467,390.0
-117.9,39.9483,353.0
-117.89,39.9517,313.0
-117.89,39.9533,174.0
-117.17,43.905,247.2
-117.17,43.935,238.7
-117.9,39.9533,700.0
-117.19,43.94,283.6
-117.89,39.9467,201.0
-117.18,43.945,298.1
-117.17,43.9483,220.9
-117.19,43.9483,302.7
-117.85,39.985,335.0
-117.2,43.9533,293.8
-120.67,40.41,293.4
-120.62,40.4633,170.9
-117.2,43.91,185.0
-117.21,43.9683,259.9
-118.66,39.38,331.2
-118.67,39.3833,247.1
-117.2,43.92,172.2
-117.18,43.9217,233.7
-113.68,37.3217,337.5
-117.17,43.9283,210.2
-111.73,45.3683,2004.8
-119.01,40.0333,193.6
-119.02,40.02,183.3
-119.02,40.0233,183.3
-119.02,40.03,186.0
-119.0,40.0183,200.6
-118.92,40.3167,412.8
-119.04,39.985,214.0
-119.04,39.985,226.8
-119.01,39.9917,180.9
-119.22,39.9,527.4
-119.25,39.965,244.6
-119.03,39.975,175.8
-111.73,45.375,570.4
-119.52,39.58,363.1
-119.54,39.5667,622.4
-119.54,39.5667,1279.5
-119.55,39.5667,204.0
-119.53,39.58,210.9
-119.49,39.585,169.4
-119.51,39.5833,176.4
-111.73,45.3683,3442.6
-111.73,45.37,258.0
-111.73,45.365,394.9
-118.73,39.675,188.7
-118.74,39.6917,200.2
-114.41,43.305,460.0
-114.41,43.3,460.0
-114.41,43.3233,460.0
-114.41,43.32,460.0
-114.35,43.2667,176.0
-114.35,43.27,176.0
-117.12,39.92,318.0
-117.11,39.9033,460.2
-117.14,39.9,292.9
-117.15,39.8833,397.5
-111.55,43.9133,208.0
-116.11,44.67,368.0
-111.55,43.9133,189.0
-111.53,43.9383,204.0
-111.52,43.8917,221.0
-111.55,43.925,180.0
-115.88,44.03,249.0
-118.77,39.65,407.7
-118.98,39.7717,540.5
-118.55,39.5633,866.3
-119.0,39.7783,1305.3
-117.64,40.605,333.3
-119.01,39.7633,614.3
-118.99,39.745,320.3
-118.86,39.8133,315.3
-119.37,40.65,1841.0
-119.36,40.65,209.0
-119.37,40.6517,682.0
-119.37,40.6517,4180.0
-113.36,42.0933,335.0
-113.39,42.0967,335.0
-121.23,43.7083,1594.0
-121.23,43.71,1594.0
-118.36,40.265,1199.0
-111.91,40.49,262.4
-112.89,38.5367,793.8
-112.86,38.49,1043.0
-112.86,38.485,796.6
-112.86,38.5067,1838.2
-112.86,38.55,232.4
-117.24,43.98,183.0
-106.62,35.8433,247.0
-106.62,35.8433,523.0
-106.62,35.9067,900.0
-106.62,35.9067,530.0
-117.23,43.98,313.6
-117.23,43.98,585.2
-121.37,42.43,205.8
-117.24,44.1083,233.0
-119.6,39.3367,207.5
-115.52,39.7567,188.4
-115.51,39.755,277.5
-115.52,39.755,204.4
-115.53,39.745,210.0
-115.53,39.7433,185.7
-119.68,39.43,179.8
-115.51,39.7583,193.6
-115.52,39.7667,188.4
-115.52,39.7667,218.4
-115.52,39.7667,344.1
-115.51,39.7667,300.3
-115.51,39.7683,216.6
-119.67,39.4033,1549.2
-116.59,40.56,1541.4
-116.59,40.5617,1626.8
-116.59,40.5617,1569.4
-116.58,40.5617,2784.6
-116.58,40.5617,1397.2
-119.75,39.405,4978.6
-120.62,40.3983,910.0
-119.17,38.7783,731.3
-119.17,38.7783,282.8
-119.16,38.77,193.6
-119.15,38.765,224.2
-119.16,38.7617,405.1
-119.18,38.7717,733.8
-119.17,38.765,519.8
-119.18,38.7517,463.7
-119.15,38.7583,392.4
-118.62,42.3,591.4
-119.14,38.77,183.5
-118.61,42.285,188.0
-119.17,38.7867,466.3
-118.61,42.3283,339.0
-118.63,42.32,188.0
-119.16,38.77,244.6
-119.17,38.7933,468.8
-119.17,38.7967,237.0
-119.17,38.805,188.6
-119.17,38.81,196.2
-119.18,38.8233,175.8
-118.62,42.33,213.0
-119.14,38.7533,275.2
-119.15,38.76,252.3
-119.18,38.82,331.2
-119.19,38.8167,555.5
-118.61,42.3067,436.0
-111.94,42.11,328.6
-104.64,29.9083,822.9
-118.66,39.3617,196.0
-106.05,36.3,749.3
-119.72,39.3867,198.7
-117.98,40.0983,206.4
-116.63,40.1833,205.8
-115.58,39.755,208.6
-115.56,39.7567,249.8
-115.56,39.7567,180.4
-115.56,39.755,359.0
-115.56,39.755,317.8
-115.56,39.7517,241.3
-115.59,39.7667,295.5
-115.57,39.755,243.7
-111.74,43.69,171.0
-116.15,42.25,194.0
-111.53,43.94,244.0
-114.4,43.28,172.0
-114.69,43.325,207.0
-111.7,43.675,174.0
-116.16,43.5983,280.0
-114.82,43.3133,455.0
-115.52,39.74,538.2
-111.45,44.4267,201.0
-111.44,44.435,310.0
-112.9,42.5317,183.0
-118.77,38.3817,374.6
-118.58,39.3517,4313.7
-118.58,39.3433,4773.9
-118.58,39.3133,284.5
-118.58,39.3133,3305.4
-110.83,44.4833,4184.0
-110.72,44.9667,4184.0
-110.43,44.6333,4184.0
-110.7,44.7167,4184.0
-110.82,44.5667,4184.0
-110.78,44.55,4184.0
-110.83,44.5667,1925.0
-110.8,44.5833,1213.0
-110.82,44.5167,2075.0
-110.82,44.4167,3527.0
-110.85,44.4833,2427.0
-110.85,44.4833,849.0
-110.7,44.7167,1172.0
-110.37,44.5117,4184.0
-110.51,44.4417,824.0
-110.38,44.4667,661.0
-110.31,44.55,15600.0
-110.31,44.5433,1632.0
-110.32,44.5,644.0
-110.34,44.4817,481.0
-120.361,42.235,794.0
-120.361,42.235,1221.0
-120.348,42.2167,3309.0
-120.348,42.2167,1425.0
-120.341,42.2217,309.0
-120.358,42.2217,991.0
-120.308,42.0367,174.0
-120.356,42.2133,1895.0
8.17,47.46,184.0
8.2283,47.4633,179.0
24.96667,41.4,400.0
-117.173,43.91,196.0
-117.1733,43.91,196.0
-117.16,43.8933,267.0
-117.235,44.1083,232.0
-119.95,43.54,192.0
-114.3217,44.4,197.0
-114.3217,44.4,183.0
-111.531,43.9067,234.0
-111.536,43.9067,235.0
-111.535,43.8933,364.0
-111.5283,43.9383,203.0
-111.515,43.89,220.0
-111.5433,43.925,179.0
-115.8767,44.03,180.0
-111.436,43.8967,220.0
-114.401,43.2783,171.0
-114.69,43.325,206.0
-111.696,43.675,173.0
-114.821,43.3133,417.0
-112.896,42.5317,182.0
11.8126,42.9364,202.0872
11.7981,42.8888,221.3336
11.7773,42.8318,179.4936
11.8552,42.8288,169.8704
11.8833,42.8355,221.3336
11.7412,42.7802,170.7072
11.9092,42.7496,192.464
11.8193,42.8728,268.6128
11.9279,42.8452,284.9304
11.723,42.9617,344.7616
11.75,42.9627,198.74
99.9444,1.5689,226.0
100.31,1.0515,364.0
100.7483,0.5973,197.0
101.01917,0.33611,209.8
100.64278,0.78722,197.3
100.10694,1.17389,173.9
100.38361,1.06222,171.8
-113.2267,39.73,215.0
-113.1,38.1233,349.0
-113.1417,38.1483,254.0
-113.438,38.0567,223.0
-113.4383,38.0567,223.0
-113.5683,37.6383,212.0
-113.5667,37.64,349.0
-113.56,37.6517,365.0
-113.5633,37.6483,1747.0
-113.55,37.66,541.0
-113.55,37.6633,1871.0
-113.5483,37.6667,874.0
-117.8033,36.0533,669.0
-117.841,36.0367,878.0
-117.841,36.0367,338.0
-117.841,36.0367,836.0
-117.816,36.02,962.0
-117.816,36.02,920.0
-117.816,36.02,347.0
-117.876,35.975,171.0
-117.886,36.01,242.0
-117.775,35.9733,175.0
-117.755,36.0383,196.0
-117.783,36.015,750.0
-117.7833,36.015,750.0
-117.808,36.0533,687.0
-117.8083,36.0533,687.0
-117.793,36.0067,543.0
-117.793,36.0067,777.0
-117.7617,36.07,418.0
-83.23,1.7317,191.0
-83.2272,1.7315,204.0
-83.225,1.7318,219.0
-83.2233,1.7317,229.0
-83.2205,1.7322,248.0
-83.2535,1.7543,210.0
-83.2383,1.7567,252.0
-83.2355,1.7566,210.0
-83.2333,1.7567,222.0
-83.2317,1.7567,240.0
-83.2288,1.7574,195.0
-83.2267,1.7583,176.0
-83.224,1.758,183.0
-83.2221,1.7583,190.0
-83.22,1.7583,195.0
-83.2173,1.7586,212.0
-83.2517,1.755,209.0
-83.2154,1.7587,190.0
-83.2133,1.7583,186.0
-83.2117,1.7583,184.0
-83.195,1.76,178.0
-83.1933,1.76,190.0
-83.1903,1.7599,251.0
-83.1883,1.76,270.0
-83.1867,1.76,332.0
-83.1836,1.7605,299.0
-83.25,1.755,200.0
-83.1817,1.76,287.0
-83.1791,1.7607,249.0
-83.1767,1.7609,213.0
-83.175,1.7617,204.0
-83.1722,1.7613,194.0
-83.17,1.7616,195.0
-83.1683,1.7617,192.0
-83.1655,1.7618,200.0
-83.1633,1.7621,206.0
-83.1617,1.7617,213.0
-83.2467,1.755,216.0
-83.1587,1.7625,209.0
-83.1568,1.7626,207.0
-83.155,1.7633,202.0
-83.1518,1.763,216.0
-83.15,1.7633,256.0
-83.1483,1.7633,252.0
-83.1451,1.7633,223.0
-83.1433,1.7633,233.0
-83.1406,1.7638,245.0
-83.245,1.755,382.0
-83.2433,1.756,434.0
-83.2422,1.756,505.0
-83.2417,1.7567,494.0
-83.24,1.7562,340.0
-106.1833,39.3717,236.0
-106.183,39.3717,214.0
-105.8267,39.7583,206.0
-105.695,39.7617,255.0
-105.695,39.7617,192.0
8.0667,43.505,184.0
-8.105,38.05,219.0
-7.965,38.305,184.0
141.2,42.71666667,181.3
141.2,42.71666667,181.3
140.6833333,42.98333333,187.6
140.6833333,42.98333333,187.6
140.8166667,42.98333333,176.3
140.8166667,42.98333333,176.3
141.0833333,42.9,209.5
141.2,42.71666667,181.3
141.1666667,41.78333333,170.533
140.68333,42.98333,187.6
140.81667,42.98333,176.3
141.0833333,42.9,209.5
141.2,42.71666667,181.3
141.1666667,41.78333333,170.533
140.6833333,42.98333333,187.6
140.8166667,42.98333333,176.3
140.8666667,42.53333333,171.79
141.0833333,42.9,209.5
131.133,33.2,228.0
130.248,30.785,3140.0
130.268,30.7767,1047.0
130.268,30.7767,2010.0
130.268,30.7767,796.0
130.268,30.7767,544.0
140.867,42.5333,172.0
-100.671,19.786,225.0
-100.677,19.814,184.0
-6.54,37.40916667,171.0
-6.54,37.40916667,171.0
-6.54,37.40916667,171.0
-76.253,-44.60617,234.3
-76.26467,-44.6085,356.3
-76.27683,-44.61133,387.4
-76.28925,-44.61383,374.0
-76.30127,-44.61613,420.6
