lon,lat,q,log_q,dist_gem_km,dist_pb_km,dist_min_km
-128.7083,48.4553,14170.0,4.151369850247461,33.90756282885504,33.951071405146536,33.90756282885504
-128.7096,48.4574,14150.0,4.150756439860309,34.028222088682945,34.07226940142394,34.028222088682945
-128.7089,48.4589,14070.0,4.1482940974347455,34.25270912410065,34.2969597688153,34.25270912410065
-129.098,47.9531,13789.0,4.139532771597939,3.35403181100971,3.364545897554831,3.35403181100971
-128.7089,48.4561,13560.0,4.132259689531044,33.94423408709389,33.98796029872659,33.94423408709389
-128.7088,48.4595,13540.0,4.1316186643491255,34.32763521132206,34.37198562613017,34.32763521132206
-127.7855,47.7104,13500.0,4.1303337684950066,151.84771428484967,128.32511210709384,128.32511210709384
-128.7086,48.4555,13340.0,4.12515582958053,33.90398369029992,33.94756307669383,33.90398369029992
-44.8083,26.1467,13300.0,4.123851640967086,5.81860959181419,5.837162270211663,5.81860959181419
-129.097,47.9522,13216.0,4.121100029976307,3.5077274578098607,3.518294436783021,3.5077274578098607
-128.708,48.4555,13190.0,4.120244795546365,33.954757985057405,33.99827228842376,33.954757985057405
-128.698,48.46,13161.0,4.119288889124608,35.29216529311462,35.33546418606195,35.29216529311462
-127.7859,47.7097,13100.0,4.117271295655764,151.9557503302011,128.2831263581744,128.2831263581744
-129.097,47.9562,12967.0,4.112839510845115,3.292825094902151,3.3030767849426153,3.292825094902151
-128.7086,48.4552,12950.0,4.112269768417271,33.871264826795354,33.914786825711644,33.871264826795354
-129.097,47.9559,12726.0,4.104691918900206,3.3089433491917366,3.319218686748791,3.3089433491917366
-128.7089,48.459,12670.0,4.1027766148834415,34.26379428167553,34.308063394519436,34.26379428167553
-128.7075,48.4564,12380.0,4.092720644684099,34.09525968623664,34.138891238692615,34.09525968623664
-128.7092,48.4551,12310.0,4.090258052931317,33.80958409940646,33.85315219219296,33.80958409940646
-129.093,47.9538,12283.0,4.0893044518478705,3.8431447711164237,3.8535134556297277,3.8431447711164237
-86.0975,0.6107,12226.0,4.087284391453761,21.64890152443945,28.95265911642778,21.64890152443945
-86.0975,0.6107,12226.0,4.087284391453761,21.64890152443945,28.95265911642778,21.64890152443945
-86.0975,0.6107,12226.0,4.087284391453761,21.64890152443945,28.95265911642778,21.64890152443945
-86.0975,0.6107,12226.0,4.087284391453761,21.64890152443945,28.95265911642778,21.64890152443945
-127.7861,47.7099,12200.0,4.086359830674748,151.95187058322344,128.26013383443345,128.26013383443345
-127.787,47.7092,12200.0,4.086359830674748,152.10284576843154,128.16257963581944,128.16257963581944
-128.7078,48.4564,12150.0,4.084576277934331,34.069915766038164,34.11357973359445,34.069915766038164
-44.8302,28.1366,12113.0,4.083251717221604,85.74924529935451,85.75709883798292,85.74924529935451
-128.708,48.4561,12080.0,4.082066934285113,34.02022782903179,34.06385649111999,34.02022782903179
-108.8558633,23.94237341,12067.0,4.081599312732936,7.496211419811185,7.530261583552458,7.496211419811185
-128.7076,48.4553,11780.0,4.071145290451083,33.96687526788257,34.010307967269256,33.96687526788257
-128.7099,48.4593,11680.0,4.067442842776381,34.213657124905225,34.2580894677188,34.213657124905225
140.6436,28.5711,11610.0,4.064832219738574,238.63730479409736,238.6465822471047,238.63730479409736
-128.7099,48.457,11540.0,4.062205808819713,33.95893736056101,34.00294218986648,33.95893736056101
-127.7863,47.7099,11500.0,4.060697840353612,151.9690477950353,128.23787535518852,128.23787535518852
-129.099,47.9467,11398.0,4.056828652637812,3.592502916308024,3.6035394686251467,3.592502916308024
-44.8307,28.1368,11220.0,4.049992856920142,85.81019550782209,85.8180535973403,85.81019550782209
-117.49,40.7667,11200.0,4.049218022670182,0.29815766051430964,713.5823677112365,0.29815766051430964
-127.7863,47.7097,11200.0,4.049218022670182,151.99009867432642,128.23860965261503,128.23860965261503
-114.09308,31.04473,10894.0,4.037187370937113,108.25129880179585,28.937703984710314,28.937703984710314
-114.09308,31.04473,10894.0,4.037187370937113,108.25129880179585,28.937703984710314,28.937703984710314
-114.09308,31.04473,10894.0,4.037187370937113,108.25129880179585,28.937703984710314,28.937703984710314
-129.093,47.9548,10882.0,4.036708721569886,3.789419076451151,3.79970893857879,3.789419076451151
